taxon	reads
821	6295601
165179	999650
46503	428093
371601	383329
1160721	278031
328814	216357
817	193339
853	184509
46506	180161
357276	173355
818	166328
544645	165364
418240	141263
820	134306
823	105101
2929494	104751
2714355	98092
328813	96163
2518605	93856
28026	71399
2093857	69477
214856	59072
28116	53749
2929493	47817
729	46764
2929488	44663
2109687	44422
2929492	43840
28127	43287
2860051	43106
2093856	42270
28132	41883
3030639	37843
28131	37614
52227	37610
166486	35336
28129	32463
2494234	32047
292800	32032
2955382	31954
39491	31538
1470347	31448
2929495	30851
28118	30173
2929491	29561
1288121	28833
77095	28469
411483	27358
2691580	26603
2847299	25923
2528203	25288
839	25117
2913614	24533
2913616	23362
2585118	23334
74426	21900
2913621	21385
538949	21221
2937774	21085
39485	19620
1550024	19555
301301	18987
2763670	18927
305719	18136
2530390	18018
28135	17590
1177574	16977
387661	16971
28111	16919
33025	16450
712471	16439
1297617	16332
2763672	16221
2913620	15827
28128	15785
282402	15380
2606626	15329
2714353	15127
28125	14908
47678	14690
2763022	14204
169435	13695
2831966	13456
291645	13202
2929490	13009
2584944	12843
76123	12682
674529	12564
2108523	12406
40520	12176
2929489	12159
2801997	11796
39496	11539
33039	11476
589436	11408
89014	11395
1496	10535
214851	10066
657323	9901
28137	9900
2714358	9789
376805	9767
2763056	9669
47660	9626
39488	9264
9606	9053
2878202	8798
512298	8754
2364787	8569
2133944	8364
28133	8298
1965590	8160
329854	8005
2585119	8002
1796646	7994
411486	7978
162156	7876
2972761	7870
291644	7831
652716	7671
1852381	7499
1472416	7396
2094151	7066
88431	6975
246787	6974
387090	6851
2610895	6843
397865	6725
410072	6703
470565	6494
2859516	6361
28119	6271
33043	6071
1642646	6027
2650157	5974
1472417	5912
1686	5903
1737424	5730
239935	5649
1796613	5612
2518971	5507
333367	5318
29347	5271
2734146	5036
454154	4849
39486	4843
208479	4802
2762559	4768
40545	4690
1352	4685
454155	4616
2715212	4607
3117552	4242
28113	4147
589437	4090
1502	3792
290053	3716
2025876	3636
2792859	3549
216816	3388
649756	3366
168384	3333
2956034	3277
2479767	3276
33038	3232
2955726	3211
221822	3194
2931930	3095
562	3057
2650158	3031
116085	3027
2951805	3009
2785531	2966
2763062	2937
712710	2915
53443	2906
2086584	2897
837	2849
573	2830
45851	2805
626932	2788
154046	2753
2955725	2730
2755405	2684
28112	2637
712435	2598
328812	2530
1264	2506
2954505	2503
13373	2452
53442	2424
2685834	2378
487173	2341
2564099	2175
2662363	2011
338188	2006
1261635	1967
3046383	1953
1522	1944
3079302	1927
847	1922
28251	1920
46228	1908
3093922	1854
1531	1853
1161942	1852
1099853	1843
3046382	1833
2780922	1828
395631	1776
2162637	1752
2841528	1744
751585	1731
1871021	1722
351604	1662
2763667	1653
1042156	1649
477666	1640
3079303	1606
1532905	1603
3028070	1582
57975	1564
1573823	1538
1912897	1532
28901	1503
2955727	1491
1115758	1441
34073	1432
2763669	1425
2775920	1371
1982626	1351
2779518	1330
2735321	1313
831	1297
1261634	1274
626937	1274
1642647	1263
28123	1236
1322	1219
1501392	1190
1981031	1188
1639118	1177
303	1155
197	1149
2582419	1127
1776384	1125
2709410	1116
89153	1115
393921	1101
1796620	1058
2734262	1055
1760811	1044
142864	1039
2086585	1013
