taxon	reads
28037	2276719
1313	1368389
729	741232
1379	625447
1303	522068
2993430	358332
2819619	268097
257758	259815
2598453	236124
1433513	229827
726	194562
735	167394
28449	142781
3077584	104663
423477	103949
2663009	92537
727	88663
712633	77384
113107	57600
2759692	54854
1305	54313
712310	44708
641148	40745
1328	38758
1902136	36995
9606	33458
33053	31313
172042	30325
2972784	30111
84135	28787
712623	27637
652716	26537
490	26282
1660	26263
47671	26223
137732	26215
1019	25088
2972775	24906
1304	22599
1302	22371
2975349	22118
3038077	21083
2576376	19178
29466	18916
46125	18739
712435	17340
45634	16943
46124	16678
1307	15934
712624	15921
488	15377
1759399	15350
1318	14906
712357	14588
68892	13833
29391	13643
1311	13508
484	13147
43675	12794
3077590	12755
1871109	12506
1156431	11503
487	11126
495	10956
28132	10742
33033	9835
28131	9295
76857	8897
684066	8271
732	8012
2820817	7444
2545799	7124
2047	6739
2382163	6597
1234680	6483
327575	6361
61592	6200
1338	5840
2682456	5783
3098076	5749
2899133	5689
1343	5646
1308	5589
3059028	5399
496	5390
2490855	5177
1334	5160
43768	5079
1583098	5061
1309	5045
28133	4933
2610896	4910
860	4855
76859	4850
837	4436
1017	4366
3059030	4253
76860	4190
1655	4184
544580	4155
3077723	4150
718	4126
1336	3938
199	3899
2708117	3852
3098075	3775
712150	3767
1750	3737
617123	3675
2682455	3608
486	3565
2866570	3558
357276	3412
189834	3284
72	3268
39778	3246
409322	3204
739	2976
483	2925
28135	2855
706438	2802
2789425	2760
851	2736
28124	2714
485	2655
712710	2642
1018	2636
714	2563
78535	2502
85402	2497
85404	2475
820	2331
249188	2302
75985	2256
1888195	2242
155615	2169
1566990	2150
1785995	2147
1316596	2134
109328	2108
82348	2090
715	2088
2718	2076
1547448	2026
1335	2010
1314	1970
46506	1966
1701811	1947
33040	1921
747	1833
371601	1747
1825069	1738
2937985	1732
1177574	1715
29394	1696
738	1670
1345	1588
3058373	1588
1585976	1572
1056807	1524
539	1495
102148	1475
2021971	1473
2770636	1455
1501662	1446
204	1436
111844	1419
12402	1397
2781599	1362
1329	1350
1839799	1334
1917441	1298
254839	1267
197575	1209
644007	1205
2497989	1184
589437	1182
1852377	1169
315405	1154
1340	1154
2572088	1141
28116	1141
712122	1127
2598457	1105
2030797	1100
47735	1100
34085	1087
505	1073
1326	1053
1310	1053
39777	1048
69710	1027
2975324	1000
3028083	988
730	983
1656	978
86332	970
2866573	968
1814128	966
28129	951
400065	944
508451	940
1349	914
29389	914
285729	892
28901	879
461393	875
143361	869
51049	862
2686210	861
2664091	822
157339	794
158	763
750	761
149016	756
1432056	754
230709	740
728	739
361101	715
123824	714
40542	706
197614	701
1348	701
157687	699
46503	697
1346	692
28125	691
2954513	682
824	668
248315	664
254785	658
157688	651
712471	649
3020829	643
47678	630
716	629
655307	626
554406	626
712116	621
28112	620
58231	618
52773	617
1735111	601
1032623	596
2679995	578
818	578
3028082	570
2847299	569
3118470	560
1280	548
2040624	546
28118	534
1705617	529
817	528
2763068	522
2563662	520
1443036	513
165179	511
1747	507
76123	507
720	501
1316593	495
2840371	489
562	485
2490633	483
203	481
162156	478
28137	469
731	466
1341	464
393921	460
253	452
867595	449
470565	448
2666100	446
1659192	446
2004710	445
3028084	441
328814	440
1701814	438
28123	438
2713414	436
2827233	434
712411	432
2748316	431
823	431
120682	427
2487072	424
1659	419
821	417
157692	415
712362	415
246787	413
114527	411
2709396	402
109472	402
762	400
2093824	399
504	399
492	394
2954545	392
712528	388
1598	388
2841264	387
502	384
2955582	384
1351	380
753	370
1796644	370
1496	363
103810	362
36874	359
2778911	356
1853278	356
1643513	356
53419	353
2173853	348
1884263	347
536441	338
1811193	334
28128	329
1111760	327
754	325
1853276	316
589436	311
2583851	305
326522	302
2911526	300
28127	297
2929799	297
1352	294
102886	286
87883	280
2767188	278
328813	278
505341	276
254	274
51161	274
1448274	274
2754694	273
2792859	273
1653831	269
1265445	268
1179777	265
1396	263
1491	257
2528037	249
2479767	247
2133944	247
1643512	246
2911527	245
2912188	242
1117645	241
59310	240
69823	239
322095	238
267212	236
573	234
338188	231
397865	230
1493872	228
1363	226
2594269	224
1539298	221
97481	220
157673	219
1965590	219
1392	216
2755405	215
2917790	215
216816	215
150055	213
2585118	213
2920939	212
538949	211
1358	209
52227	208
1382	204
2820270	202
