taxon	reads
729	245886
1303	131196
28037	113045
1313	60903
726	59165
29466	38103
727	32967
712310	32855
1305	29369
712116	23433
544580	21952
1379	18235
1302	17502
1019	16258
9606	15886
712624	15485
76857	14606
1547448	14092
2819619	13321
1902136	11798
47671	10898
1433513	10696
1017	9898
2975349	8868
3038077	8730
2993430	8257
732	8053
2598453	7952
490	7386
257758	6986
712357	6824
137732	6747
46125	6643
172042	6467
2718	5954
2789425	5695
2576376	5118
29391	3628
2708117	3391
712435	3244
1655	3232
1018	3144
2663009	3062
28132	2860
2047	2742
1750	2682
423477	2627
539	2560
488	2520
3077584	2491
483	2389
851	2366
43675	2358
3077723	2307
487	2301
1307	2095
76859	2089
28449	2022
712633	2016
495	1987
1658672	1895
78535	1868
46124	1788
1311	1692
1338	1662
45634	1623
821	1527
1304	1473
357276	1470
1583098	1415
76860	1375
712623	1368
2759692	1360
739	1358
2820817	1264
2972784	1240
1660	1178
1656	1150
1156431	1140
1318	1103
735	1089
1316596	1077
714	1062
1328	1047
712710	1008
1314	998
46506	946
1056807	898
837	879
28131	858
1747	853
68892	825
155615	794
2545799	750
820	741
285729	734
1308	703
505	672
249188	666
2937985	657
113107	647
817	634
1334	633
1759399	632
84135	619
327575	617
485	615
461393	598
486	598
28116	596
712150	579
371601	577
747	552
2420310	522
197575	512
684066	500
39777	500
39778	497
2866570	462
157687	457
28901	456
43768	451
484	439
28133	429
1177574	414
2382163	412
2490855	408
2682456	405
328813	389
1705617	388
1343	377
562	377
2162637	367
28129	360
2682455	357
2866573	346
2528037	346
47678	346
1871109	333
2610896	325
28125	318
1234680	309
502	305
712122	302
823	301
1316593	293
162156	293
3077590	292
712471	291
248315	283
1309	279
157692	278
109328	274
322095	273
28111	267
409322	261
818	260
1931275	260
33040	247
3059028	241
860	238
2972775	238
3098076	236
1796644	234
2420308	232
2133944	225
867595	223
199	219
61592	203
2955582	202
